GameID,Player1Home,Player2Home,Player3Home,Player4Home,Player5Home,Player6Home,Player7Home,Player8Home,Player9Home,Player10Home,Player11Home,Player1Away,Player2Away,Player3Away,Player4Away,Player5Away,Player6Away,Player7Away,Player8Away,Player9Away,Player10Away,Player11Away,Bench1Home,Bench2Home,Bench3Home,Bench4Home,Bench5Home,Bench6Home,Bench7Home,Bench8Home,Bench9Home,Bench10Home,Bench11Home,Bench12Home,Bench1Away,Bench2Away,Bench3Away,Bench4Away,Bench5Away,Bench6Away,Bench7Away,Bench8Away,Bench9Away,Bench10Away,Bench11Away,Bench12Away
2313776,Vózinha,Stopira,Fernando Varela,Gegé,Carlitos,Toni Varela,Héldon,Garry Rodrigues,Nuno Rocha,Calú,Ryan Mendes,Kennedy Mweene,Christopher Munthali,Davies Nkausu,Stoppila Sunzu,Emmanuel Mbola,Chisamba Lungu,Lubambo Musonda,Kondwani Mtonga,Rainford Kalaba,Evans Kangwa,Given Singuluma,Babanco,Djaniny,Jeffry Fortes,Ivan Somada,Júlio Tavares,Kay,Kevin Sousa,Kuca,Nivaldo,Odaïr Fortes,Platini,Semedo,Rodrick Kabwe,Ronald Kampamba,Donashano Malama,Mukuka Mulenga,Danny Munyao,Bruce Musakanya,Jackson Mwanza,Patrick Ngoma,Spencer Sautu,Joshua Titima,None,None
2313777,Muteba Kidiaba,Issama Mpeko,Kilitsho Kasusula,Joël Kimwaki,Cédric Mongongu,Chancel Mbemba,Cédric Makiadi,Yannick Bolasie,Dieumerci Mbokani,Cedrick Mabwati,Ndombe Mubele,Aymen Mathlouthi,Syam Ben Youssef,Aymen Abdennour,Ali Maâloul,Hamza Mathlouthi,Mohamed Ali Yaâkoubi,Houcine Ragued,Ferjani Sassi,Wahbi Khazri,Yacine Chikhaoui,Ahmed Akaïchi,Christopher Oualembo,Nelson Munganga,Hervé Kage,Neeskens Kebano,Bawaka Mabele,Junior Kabananga,Gabriel Zakuani,Nicaise Kudimbana,Jeremy Bokila,Lema Mabidi,Parfait Mandanda,None,Farouk Ben Mustapha,Bilel Mohsni,Rami Bedoui,Youssef Msakni,Adam Rejaibi,Hamza Younès,Amine Chermiti,Stéphane Nater,Mohamed Ali Moncer,Jamel Saihi,Moez Ben Chérifia,Selim Ben Djemia
2313780,Razak Brimah,Mohammed Awal,Abdul Rahman Baba,Daniel Amartey,Jonathan Mensah,Harrison Afful,Christian Atsu,Emmanuel Agyemang-Badu,Mohammed Rabiu,Jordan Ayew,André Ayew,Bouna Coundoul,Serigne Mbodj,Papy Djilobodji,Lamine Sané,Pape Souaré,Pape Diop,Cheikhou Kouyaté,Stéphane Badji,Idrissa Gueye,Mame Diouf,Dame NDoye,David Accam,Frank Acheampong,Afriyie Acquah,Kwesi Appiah,Solomon Asanté,Fatawu Dauda,Edwin Gyimah,Mubarak Wakaso,Mahatma Otoo,Ernest Sowah,None,None,Papa Camara,Papiss Demba Cissé,Lamine Gassama,Lys Gomis,Moussa Konaté,Cheikh MBengue,Sadio Mané,Alfred NDiaye,Henri Saivet,Salif Sané,Moussa Sow,Zargo Touré
2313781,Raïs MBolhi,Faouzi Ghoulam,Rafik Halliche,Carl Medjani,Aïssa Mandi,Mehdi Lacen,Sofiane Féghouli,Yacine Brahimi,Nabil Bentaleb,Riyad Mahrez,Islam Slimani,Darren Keet,Rivaldo Coetzee,Anele Ngcongca,Thabo Matlaba,Thulani Hlatshwayo,Andile Jali,Sibusiso Vilakazi,Dean Furman,Thuso Phala,Oupa Manyisa,Tokelo Rantie,Ishak Belfodil,Madjid Bougherra,Liassine Cadamuro,Abdelmoumen Djabou,Azzedine Doukha,Foued Kadir,Ahmed Kashi,Djamel Mesbah,El Arbi Soudani,Saphir Taïder,Medhi Zeffane,Cédric Si Mohamed,Nhlanhla Khuzwayo,Jackson Mabokgwane,Mandla Masango,Bongani Ndulula,Bernard Parker,Thamsanqa Sangweni,Bongani Zungu,Themba Zwane,Reneilwe Letsholonyane,Eric Mathoho,Siyabonga Nhlapo,Ayanda Gcaba
2313785,Razak Brimah,Abdul Rahman Baba,Daniel Amartey,Jonathan Mensah,Harrison Afful,Afriyie Acquah,Christian Atsu,Emmanuel Agyemang-Badu,Asamoah Gyan,Jordan Ayew,André Ayew,Raïs MBolhi,Madjid Bougherra,Faouzi Ghoulam,Carl Medjani,Aïssa Mandi,Mehdi Lacen,Sofiane Féghouli,Yacine Brahimi,Nabil Bentaleb,Saphir Taïder,Ishak Belfodil,David Accam,Frank Acheampong,Kwesi Appiah,Solomon Asanté,Mohammed Awal,John Boye,Fatawu Dauda,Edwin Gyimah,Mubarak Wakaso,Mahatma Otoo,Mohammed Rabiu,Ernest Sowah,Liassine Cadamuro,Abdelmoumen Djabou,Azzedine Doukha,Rafik Halliche,Foued Kadir,Ahmed Kashi,Riyad Mahrez,Djamel Mesbah,Cédric Si Mohamed,Islam Slimani,El Arbi Soudani,Medhi Zeffane
2313784,Jackson Mabokgwane,Eric Mathoho,Anele Ngcongca,Thabo Matlaba,Thulani Hlatshwayo,Andile Jali,Sibusiso Vilakazi,Dean Furman,Thuso Phala,Oupa Manyisa,Tokelo Rantie,Bouna Coundoul,Serigne Mbodj,Lamine Sané,Cheikh MBengue,Lamine Gassama,Alfred NDiaye,Pape Diop,Idrissa Gueye,Moussa Sow,Mame Diouf,Sadio Mané,Ayanda Gcaba,Darren Keet,Nhlanhla Khuzwayo,Reneilwe Letsholonyane,Mandla Masango,Bongani Ndulula,Siyabonga Nhlapo,Bernard Parker,Thamsanqa Sangweni,Bongani Zungu,Themba Zwane,None,Stéphane Badji,Papa Camara,Papiss Demba Cissé,Papy Djilobodji,Lys Gomis,Moussa Konaté,Cheikhou Kouyaté,Dame NDoye,Henri Saivet,Salif Sané,Pape Souaré,Zargo Touré
2313782,Nhlanhla Khuzwayo,Rivaldo Coetzee,Eric Mathoho,Anele Ngcongca,Thabo Matlaba,Andile Jali,Mandla Masango,Dean Furman,Thuso Phala,Bongani Ndulula,Tokelo Rantie,Razak Brimah,Abdul Rahman Baba,Daniel Amartey,Jonathan Mensah,Harrison Afful,Afriyie Acquah,Christian Atsu,Mubarak Wakaso,Asamoah Gyan,Jordan Ayew,André Ayew,Ayanda Gcaba,Darren Keet,Reneilwe Letsholonyane,Jackson Mabokgwane,Siyabonga Nhlapo,Bernard Parker,Thamsanqa Sangweni,Sibusiso Vilakazi,Bongani Zungu,Themba Zwane,None,None,David Accam,Frank Acheampong,Emmanuel Agyemang-Badu,Kwesi Appiah,Solomon Asanté,Mohammed Awal,John Boye,Fatawu Dauda,Edwin Gyimah,Mahatma Otoo,Mohammed Rabiu,Ernest Sowah
2313783,Bouna Coundoul,Serigne Mbodj,Papy Djilobodji,Lamine Sané,Cheikh MBengue,Pape Diop,Cheikhou Kouyaté,Stéphane Badji,Idrissa Gueye,Mame Diouf,Sadio Mané,Raïs MBolhi,Madjid Bougherra,Faouzi Ghoulam,Carl Medjani,Aïssa Mandi,Sofiane Féghouli,Yacine Brahimi,Nabil Bentaleb,Saphir Taïder,Riyad Mahrez,El Arbi Soudani,Alfred NDiaye,Moussa Sow,Dame NDoye,Zargo Touré,Papiss Demba Cissé,Lys Gomis,Pape Souaré,Moussa Konaté,Salif Sané,Lamine Gassama,Henri Saivet,Papa Camara,Azzedine Doukha,Liassine Cadamuro,Rafik Halliche,Djamel Mesbah,Mehdi Lacen,Ishak Belfodil,Islam Slimani,Cédric Si Mohamed,Foued Kadir,Abdelmoumen Djabou,Ahmed Kashi,Medhi Zeffane
2313786,Sylvain Gbohouo,Kolo Touré,Serge Aurier,Eric Bailly,Wilfried Kanon,Cheick Tioté,Yaya Touré,Serey Dié,Salomon Kalou,Gervinho,Wilfried Bony,Naby Yattara,Issiaga Sylla,Florentin Pogba,Fodé Camara,Baïssama Sankoh,Ibrahima Traoré,Kévin Constant,Ibrahima Conté,Naby Keïta,Boubacar Fofana,Mohamed Yattara,Jean-Daniel Akpa-Akpro,Roger Assalé,Boubacar Barry,Ismaël Diomandé,Cheick Doukouré,Seydou Doumbia,Max Gradel,Mandé Sayouba,Junior Tallo,Siaka Tiéné,Lacina Traoré,Diarrassouba Viera,Abdoul Camara,Aboubacar Camara,Lanfia Camara,Abdoulayé Cissé,Mohammed Diarra,François Kamano,Abdul Keita,Guy Landel,Djibril Paye,Idrissa Sylla,Seydouba Soumah,None
2313787,Soumbeïla Diakité,Adama Tamboura,Salif Coulibaly,Drissa Diakité,Molla Wagué,Yacouba Sylla,Bakary Sako,Seydou Keita,Sambou Yatabaré,Mamoutou NDiaye,Mustapha Yatabaré,Fabrice Ondoa,Nicolas NKoulou,Ambroise Oyongo,Henri Bédimo,Raoul Loé,Eyong Enoh,Aurélien Chedjou,Benjamin Moukandjo,Vincent Aboubakar,Edgar Salli,Eric Maxim Choupo-Moting,Germain Berthé,Idrissa Coulibaly,Ousmane Coulibaly,Abdoulaye Diaby,Sigamary Diarra,Fousseni Diawara,Tongo Doumbia,Mohamed Konaté,Modibo Maïga,Aboulaye Samaké,Abdou Traoré,Mohamed Traoré,Pierre Abogo,Macky Bagnack,Cédric Djeugoue,Patrick Ekeng,Franck Etoundi,Jérôme Guihoata,Franck Kom,Léonard Kweuke,Georges Mandjeck,Guy Ndy Assembe,Clinton NJie,None
2313791,Sylvain Gbohouo,Kolo Touré,Siaka Tiéné,Serge Aurier,Eric Bailly,Wilfried Kanon,Cheick Tioté,Ismaël Diomandé,Yaya Touré,Seydou Doumbia,Wilfried Bony,Soumbeïla Diakité,Adama Tamboura,Salif Coulibaly,Drissa Diakité,Molla Wagué,Yacouba Sylla,Bakary Sako,Seydou Keita,Sambou Yatabaré,Mamoutou NDiaye,Mustapha Yatabaré,Jean-Daniel Akpa-Akpro,Roger Assalé,Boubacar Barry,Serey Dié,Cheick Doukouré,Max Gradel,Mandé Sayouba,Junior Tallo,Lacina Traoré,Diarrassouba Viera,Salomon Kalou,None,Germain Berthé,Idrissa Coulibaly,Ousmane Coulibaly,Abdoulaye Diaby,Sigamary Diarra,Fousseni Diawara,Tongo Doumbia,Mohamed Konaté,Modibo Maïga,Aboulaye Samaké,Abdou Traoré,Mohamed Traoré
2313790,Fabrice Ondoa,Nicolas NKoulou,Ambroise Oyongo,Henri Bédimo,Raoul Loé,Stéphane Mbia,Aurélien Chedjou,Benjamin Moukandjo,Vincent Aboubakar,Edgar Salli,Eric Maxim Choupo-Moting,Naby Yattara,Issiaga Sylla,Florentin Pogba,Fodé Camara,Baïssama Sankoh,Ibrahima Traoré,Kévin Constant,Ibrahima Conté,Boubacar Fofana,Seydouba Soumah,Mohamed Yattara,Pierre Abogo,Macky Bagnack,Cédric Djeugoue,Patrick Ekeng,Franck Etoundi,Jérôme Guihoata,Franck Kom,Léonard Kweuke,Georges Mandjeck,Guy Ndy Assembe,Clinton NJie,None,Abdoul Camara,Aboubacar Camara,Lanfia Camara,Abdoulayé Cissé,Mohammed Diarra,François Kamano,Abdul Keita,Naby Keïta,Guy Landel,Djibril Paye,Idrissa Sylla,Kamil Zayatte
2313788,Fabrice Ondoa,Nicolas NKoulou,Jérôme Guihoata,Henri Bédimo,Georges Mandjeck,Stéphane Mbia,Aurélien Chedjou,Benjamin Moukandjo,Edgar Salli,Eric Maxim Choupo-Moting,Franck Etoundi,Sylvain Gbohouo,Kolo Touré,Siaka Tiéné,Serge Aurier,Eric Bailly,Wilfried Kanon,Max Gradel,Yaya Touré,Serey Dié,Seydou Doumbia,Wilfried Bony,Guy Ndy Assembe,Léonard Kweuke,Raoul Loé,Ambroise Oyongo,Clinton NJie,Macky Bagnack,Vincent Aboubakar,Eyong Enoh,Cédric Djeugoue,Franck Kom,Patrick Ekeng,Pierre Abogo,Boubacar Barry,Diarrassouba Viera,Roger Assalé,Cheick Doukouré,Salomon Kalou,Junior Tallo,Jean-Daniel Akpa-Akpro,Ismaël Diomandé,Lacina Traoré,Mandé Sayouba,None,None
2313789,Naby Yattara,Issiaga Sylla,Fodé Camara,Abdoulayé Cissé,Baïssama Sankoh,Ibrahima Traoré,Kévin Constant,Ibrahima Conté,Naby Keïta,Boubacar Fofana,Mohamed Yattara,Germain Berthé,Adama Tamboura,Salif Coulibaly,Drissa Diakité,Molla Wagué,Yacouba Sylla,Seydou Keita,Mamoutou NDiaye,Mustapha Yatabaré,Abdoulaye Diaby,Modibo Maïga,Abdoul Camara,Aboubacar Camara,Lanfia Camara,Mohammed Diarra,François Kamano,Abdul Keita,Djibril Paye,Florentin Pogba,Seydouba Soumah,Idrissa Sylla,Kamil Zayatte,Guy Landel,Idrissa Coulibaly,Ousmane Coulibaly,Soumbeïla Diakité,Sigamary Diarra,Fousseni Diawara,Tongo Doumbia,Mohamed Konaté,Bakary Sako,Abdou Traoré,Mohamed Traoré,Sambou Yatabaré,Aboulaye Samaké
2313795,Christoffer Mafoumbi,Boris Moubhio,Arnold Bouka Moutou,Dimitri Bissiki,Prince Oniangué,Marvin Baudry,Delvin NDinga,Babélé Sagesse,Férébory Doré,Francis Litsingi,Thievy Bifouma,Muteba Kidiaba,Issama Mpeko,Kilitsho Kasusula,Gabriel Zakuani,Cédric Mongongu,Chancel Mbemba,Cédric Makiadi,Yannick Bolasie,Dieumerci Mbokani,Cedrick Mabwati,Jeremy Bokila,Hardy Binguila,Ladislas Douniama,Césaire Gandzé,Silvère Ganvoula,Chris Malonga,Dominique Malonga,Chancel Massa,Atoni Mavoungou,Francis NGanga,Igor NGanga,Fabrice NGuessi,Pavelh Ndzila,Junior Kabananga,Hervé Kage,Neeskens Kebano,Joël Kimwaki,Nicaise Kudimbana,Bawaka Mabele,Lema Mabidi,Parfait Mandanda,Ndombe Mubele,Youssuf Mulumbu,Nelson Munganga,Christopher Oualembo
2313794,Aymen Mathlouthi,Syam Ben Youssef,Aymen Abdennour,Ali Maâloul,Hamza Mathlouthi,Mohamed Ali Yaâkoubi,Houcine Ragued,Ferjani Sassi,Wahbi Khazri,Yacine Chikhaoui,Ahmed Akaïchi,Felipe Ovono,Rui,Diosdado Mbele,Sipo,Emilio NSue,Doualla,Iván Zarandona,Randy,Raúl Fabiani,Balboa,Kike Seno,Rami Bedoui,Moez Ben Chérifia,Selim Ben Djemia,Farouk Ben Mustapha,Amine Chermiti,Bilel Mohsni,Mohamed Ali Moncer,Youssef Msakni,Stéphane Nater,Adam Rejaibi,Jamel Saihi,Hamza Younès,Aitor Embela,Rubén Belima,Charly,Dani Evuy,Pablo Ganet,Ibán Salvador,Igor Engonga,Ivan Bolado,Juvenal,Miguel Ángel,Carlos Mosibe,Rubén Darío
2313797,Razak Brimah,Abdul Rahman Baba,Jonathan Mensah,John Boye,Harrison Afful,Afriyie Acquah,Christian Atsu,Mubarak Wakaso,Kwesi Appiah,Asamoah Gyan,André Ayew,Naby Yattara,Fodé Camara,Abdoulayé Cissé,Baïssama Sankoh,Djibril Paye,Ibrahima Traoré,Kévin Constant,Ibrahima Conté,Boubacar Fofana,Abdoul Camara,Idrissa Sylla,David Accam,Frank Acheampong,Emmanuel Agyemang-Badu,Daniel Amartey,Solomon Asanté,Mohammed Awal,Jordan Ayew,Fatawu Dauda,Edwin Gyimah,Mahatma Otoo,Mohammed Rabiu,Ernest Sowah,Aboubacar Camara,Lanfia Camara,Mohammed Diarra,François Kamano,Abdul Keita,Guy Landel,Seydouba Soumah,Issiaga Sylla,Mohamed Yattara,Kamil Zayatte,Naby Keïta,None
2313796,Sylvain Gbohouo,Kolo Touré,Siaka Tiéné,Serge Aurier,Eric Bailly,Wilfried Kanon,Max Gradel,Yaya Touré,Serey Dié,Gervinho,Wilfried Bony,Raïs MBolhi,Madjid Bougherra,Faouzi Ghoulam,Carl Medjani,Aïssa Mandi,Sofiane Féghouli,Yacine Brahimi,Nabil Bentaleb,Saphir Taïder,Riyad Mahrez,El Arbi Soudani,Jean-Daniel Akpa-Akpro,Roger Assalé,Boubacar Barry,Ismaël Diomandé,Cheick Doukouré,Seydou Doumbia,Salomon Kalou,Mandé Sayouba,Junior Tallo,Lacina Traoré,Diarrassouba Viera,None,Ishak Belfodil,Liassine Cadamuro,Abdelmoumen Djabou,Azzedine Doukha,Rafik Halliche,Foued Kadir,Ahmed Kashi,Mehdi Lacen,Djamel Mesbah,Cédric Si Mohamed,Islam Slimani,Medhi Zeffane
2313799,Muteba Kidiaba,Issama Mpeko,Kilitsho Kasusula,Gabriel Zakuani,Joël Kimwaki,Chancel Mbemba,Cédric Makiadi,Yannick Bolasie,Dieumerci Mbokani,Cedrick Mabwati,Jeremy Bokila,Sylvain Gbohouo,Kolo Touré,Siaka Tiéné,Serge Aurier,Eric Bailly,Wilfried Kanon,Max Gradel,Yaya Touré,Serey Dié,Gervinho,Wilfried Bony,Christopher Oualembo,Nelson Munganga,Youssuf Mulumbu,Hervé Kage,Neeskens Kebano,Bawaka Mabele,Junior Kabananga,Nicaise Kudimbana,Cédric Mongongu,Lema Mabidi,Ndombe Mubele,Parfait Mandanda,Boubacar Barry,Diarrassouba Viera,Roger Assalé,Cheick Doukouré,Seydou Doumbia,Salomon Kalou,Junior Tallo,Jean-Daniel Akpa-Akpro,Ismaël Diomandé,Lacina Traoré,Mandé Sayouba,None
2313798,Razak Brimah,Abdul Rahman Baba,Jonathan Mensah,John Boye,Harrison Afful,Afriyie Acquah,Christian Atsu,Mubarak Wakaso,Kwesi Appiah,Jordan Ayew,André Ayew,Felipe Ovono,Dani Evuy,Rui,Diosdado Mbele,Emilio NSue,Doualla,Iván Zarandona,Rubén Belima,Balboa,Kike Seno,Ibán Salvador,David Accam,Frank Acheampong,Emmanuel Agyemang-Badu,Daniel Amartey,Solomon Asanté,Mohammed Awal,Fatawu Dauda,Asamoah Gyan,Edwin Gyimah,Mahatma Otoo,Mohammed Rabiu,Ernest Sowah,Aitor Embela,Charly,Pablo Ganet,Igor Engonga,Ivan Bolado,Juvenal,Miguel Ángel,Carlos Mosibe,Randy,Raúl Fabiani,Sipo,None
2313793,Muteba Kidiaba,Issama Mpeko,Kilitsho Kasusula,Gabriel Zakuani,Cédric Mongongu,Chancel Mbemba,Cédric Makiadi,Hervé Kage,Yannick Bolasie,Cedrick Mabwati,Jeremy Bokila,Felipe Ovono,Dani Evuy,Rui,Sipo,Juvenal,Emilio NSue,Iván Zarandona,Rubén Belima,Randy,Balboa,Kike Seno,Junior Kabananga,Neeskens Kebano,Joël Kimwaki,Nicaise Kudimbana,Bawaka Mabele,Lema Mabidi,Parfait Mandanda,Dieumerci Mbokani,Ndombe Mubele,Youssuf Mulumbu,Nelson Munganga,Christopher Oualembo,Miguel Ángel,Ivan Bolado,Charly,Pablo Ganet,Rubén Darío,Aitor Embela,Raúl Fabiani,Diosdado Mbele,Carlos Mosibe,Igor Engonga,Ibán Salvador,Doualla
